Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Opel,Movano,36 500 PLN,Rzgów,Łódzkie,2001,390 000 km,Diesel,2 799 cm3
Renault,Master,68 265 PLN,Skalmierzyce,Wielkopolskie,2016,266 000 km,Diesel,2 299 cm3
Mercedes-Benz,Vito,20 900 PLN,Łęka,Małopolskie,2010,170 000 km,Diesel,2 148 cm3
Renault,master,7 900 PLN,Łąg,Pomorskie,2021,57 000 km,Diesel,2 300 cm3
Mercedes-Benz,sprinter max 907 319 cdi,11 700 PLN,Łąg,Pomorskie,2021,15 000 km,Diesel,3 000 cm3
Peugeot,Boxer,66 420 PLN,Daleszyce,Świętokrzyskie,2015,313 000 km,Diesel,2 200 cm3
Peugeot,BOXER L3H2,86 715 PLN,Dąbrowa Tarnowska,Małopolskie,2020,98 000 km,Diesel,2 200 cm3
Renault,Master 2.3DCI,24 000 PLN,Kiełczów,Dolnośląskie,2014,73 000 km,Diesel,2 298 cm3
Fiat,ducato,114 267 PLN,Warszawa,Mazowieckie,2018,118 708 km,Diesel,2 287 cm3
Volkswagen,TRANSPORTER,58 000 PLN,Chełm,Lubelskie,2001,195 000 km,Diesel,2 461 cm3
Iveco,35S21,59 901 PLN,Dobrzyniewo Duże,Podlaskie,2018,326 523 km,Diesel,3 000 cm3
Mercedes-Benz,Sprinter,240 834 PLN,Leszno,Wielkopolskie,2023,1 km,Diesel,1 950 cm3
Mercedes-Benz,Sprinter,248 057 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Mercedes-Benz,sprinter,14 760 PLN,Koszalin,Zachodniopomorskie,2001,450 000 km,Diesel,2 200 cm3
Renault,Master,58 917 PLN,Sulechów,Lubuskie,2016,187 000 km,Diesel,2 299 cm3
Fiat,fiorino,37 884 PLN,Warszawa,Mazowieckie,2017,127 225 km,Benzyna+LPG,1 368 cm3
Piaggio,Porter,344 277 PLN,Łódź,Łódzkie,2023,1 499 cm3,2023,Benzyna+CNG
Opel,Movano,147 900 PLN,Lublin,Lubelskie,2023,5 km,Diesel,2 179 cm3
Renault,Master,151 474 PLN,Bielsko-Biała,Śląskie,2022,1 km,Diesel,2 299 cm3
Peugeot,Boxer,153 750 PLN,Poznań,Wielkopolskie,2023,1 km,Diesel,2 179 cm3
Mercedes-Benz,Vito,110 700 PLN,Kielce,Świętokrzyskie,2018,40 000 km,Diesel,2 200 cm3
Fiat,DUCATO,43 050 PLN,Szczytniki,Mazowieckie,2010,204 000 km,Diesel,2 287 cm3
Renault,master,163 344 PLN,Poznań,Wielkopolskie,2023,5 km,Diesel,2 299 cm3
Fiat,Doblo Maxi,23 900 PLN,Zblewo,Pomorskie,2012,167 000 km,Diesel,1 590 cm3
Renault,master,157 194 PLN,Poznań,Wielkopolskie,2023,5 km,Diesel,2 299 cm3
Fiat,Ducato,21 500 PLN,Reda,Pomorskie,1996,255 000 km,Diesel,2 500 cm3
Citroën,JUMPER,55 900 PLN,Łódź,Łódzkie,2018,84 700 km,Diesel,1 997 cm3
Fiat,DUCATO MAXI  L4H3 2018 ROK,68 757 PLN,Ostrołęka,Mazowieckie,2018,299 000 km,Diesel,2 300 cm3
Ford,Transit Courier,45 900 PLN,Gliwice,Śląskie,2016,41 718 km,Benzyna,998 cm3
Fiat,DUCATO MAXI  L4H3 2018 ROK,68 757 PLN,Ostrołęka,Mazowieckie,2018,299 000 km,Diesel,2 300 cm3
Ford,Transit Courier,45 900 PLN,Gliwice,Śląskie,2016,41 718 km,Benzyna,998 cm3
Volkswagen,Crafter 4.490 Max Long 140KM,220 168 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 968 cm3
Iveco,Daily 35S11,51 500 PLN,Bielsko-Biała,Śląskie,2015,136 000 km,Diesel,2 287 cm3
Citroën,Jumpy,94 900 PLN,Bydgoszcz,Kujawsko-pomorskie,2019,17 500 km,Diesel,2 000 cm3
Mercedes-Benz,Vito,35 000 PLN,Bolesławiec,Dolnośląskie,2015,180 000 km,Diesel,1 600 cm3
Fiat,SCUDO 2.0 MultiJet * LONG * L2H1 * 130KM * KLIMA * NAVI * Z Niemiec * IDEALNY STAN!,39 900 PLN,Lechów,Świętokrzyskie,2016,206 000 km,Diesel,2 000 cm3
Mercedes-Benz,Sprinter,297 415 PLN,Toruń,Kujawsko-pomorskie,2023,5 km,Diesel,1 950 cm3
Renault,Master podnośnik koszowy blaszak 15 m,159 777 PLN,Rzeszów,Podkarpackie,2018,164 000 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter 315 CDI Zabudowa Brygadowa150KM,291 508 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 950 cm3
Dacia,Dokker,39 852 PLN,Warszawa,Mazowieckie,2016,127 000 km,Diesel,1 500 cm3
Mercedes-Benz,klasa-v V 300 d Exclusive długa,418 200 PLN,Golęczewo,Wielkopolskie,2021,52 030 km,Diesel,1 950 cm3
Mercedes-Benz,klasa-v V 250 Avangarde Długa,319 677 PLN,Golęczewo,Wielkopolskie,2020,38 150 km,Diesel,1 950 cm3
Citroën,Berlingo,69 987 PLN,Gliwice,Śląskie,2019,92 952 km,Diesel,1 560 cm3
Fiat,2017 DUCATO 2.3 POWER 180KM salon PL uszk silnik,35 424 PLN,Radzymin,Mazowieckie,2016,620 100 km,Diesel,2 287 cm3
Volkswagen,Crafter,82 287 PLN,Włocławek,Kujawsko-pomorskie,2016,127 430 km,Diesel,1 968 cm3
Mercedes-Benz,sprinter,12 900 EUR,Glinka,Śląskie,2015,199 000 km,2015,Diesel
Mercedes-Benz,Sprinter 319 190KM Zabudowa 10EP AUTOMAT,227 548 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 950 cm3
Ford,TRANSIT CUSTOM,53 900 PLN,Bydgoszcz,Kujawsko-pomorskie,2017,285 100 km,Diesel,2 000 cm3
Ford,Transit,193 914 PLN,Płock,Mazowieckie,2023,10 km,Diesel,1 996 cm3
Fiat,Doblo,24 477 PLN,Syców,Dolnośląskie,2017,415 000 km,Diesel,1 598 cm3
Mercedes-Benz,Sprinter,33 087 PLN,Syców,Dolnośląskie,2011,384 100 km,Diesel,2 148 cm3
Mercedes-Benz,Vito 116 CDI Długi 163KM,172 075 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 950 cm3
Toyota,Proace City Zabudowa Brygadowa 100KM,139 726 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 499 cm3
Volkswagen,Caddy Cargo Maxi L2H1 122KM,171 583 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 968 cm3
Mercedes-Benz,Sprinter 315 CDI 150KM,241 570 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 950 cm3
Opel,MOVANO 2.3 CDTI 125KM * L2H2 * Belgia * Przebieg: 190000km! *SUPER STAN!,52 900 PLN,Skorzeszyce,Świętokrzyskie,2015,190 000 km,Diesel,2 300 cm3
Fiat,DUCATO BURSTNER A530,99 999 PLN,Bielsko-Biała,Śląskie,Niski przebieg,2004,2 800 cm3,99 484 km
Renault,TRAFIC,14 900 PLN,Bielsko-Biała,Śląskie,2014,226 465 km,Diesel,1 997 cm3
Iveco,Daily 35S18 Zabudowa 8EP 180KM,231 238 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 998 cm3
Iveco,Daily 35S18 Kontener 10EP + Drzwi Boczne 180KM,217 708 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 998 cm3
Iveco,Daily 35S18 Zabudowa 10EP 180KM,215 248 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 998 cm3
Renault,TRAFIC,26 900 PLN,Bielsko-Biała,Śląskie,2017,257 218 km,Diesel,1 600 cm3
Fiat,DUCATO,62 900 PLN,Bielsko-Biała,Śląskie,2016,214 993 km,Diesel,2 287 cm3
Ford,Transit L4,84 870 PLN,Gdańsk,Pomorskie,2015,130 285 km,Diesel,2 198 cm3
Iveco,Daily,223 858 PLN,Chorzów,Śląskie,2021,1 km,Diesel,2 998 cm3
Mercedes-Benz,SPRINTER,12 177 PLN,Rzeszów,Podkarpackie,2001,500 000 km,Diesel,2 148 cm3
Volkswagen,Transporter,39 237 PLN,Warszawa,Mazowieckie,2013,204 899 km,Diesel,2 000 cm3
Peugeot,BOXER,72 000 PLN,Mrągowo,Warmińsko-mazurskie,2018,227 340 km,Diesel,1 997 cm3
Iveco,"Daily 35S18 Furgon Blaszak L4H2 Maxi Long Lang Salon PL, Jeden Właściciel",99 500 PLN,Bralin,Wielkopolskie,2019,220 503 km,Diesel,3 000 cm3
Toyota,PROACE,129 900 PLN,Bełchatów,Łódzkie,2021,80 300 km,Diesel,1 997 cm3
Ford,Transit,14 900 PLN,Luzino,Pomorskie,2007,250 000 km,Diesel,2 200 cm3
Iveco,DAILY,84 900 PLN,Bielsko-Biała,Śląskie,2018,337 889 km,Diesel,2 287 cm3
Renault,Trafic L2H1 130KM,156 208 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 997 cm3
Renault,Master L3 Zabudowa 10EP 165KM,185 605 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Renault,Express Van L1H1 75KM,92 494 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 461 cm3
Renault,Master L3 Zabudowa 8EP + Tył Spanie 165KM,215 248 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 299 cm3
Renault,Master L3 Zabudowa 8EP + Tył Spanie 165KM,223 858 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 299 cm3
Renault,Master L3H2 150KM,161 005 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Renault,Express Van L1H1 75KM,92 371 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 461 cm3
Renault,Master L3H2 135KM,156 208 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Renault,Master L3H2 180KM,164 818 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 299 cm3
Ford,Custom,125 000 PLN,Grabów,Łódzkie,2020,79 000 km,Diesel,1 995 cm3
Peugeot,BOXER,103 197 PLN,Częstochowa,Śląskie,2020,80 876 km,Diesel,1 997 cm3
Renault,master,81 057 PLN,Wieliczka,Małopolskie,2018,530 000 km,Diesel,2 300 cm3
Ford,"Transit Wywrotka Wywrot Kipper, Bliźniaki",44 500 PLN,Bralin,Wielkopolskie,2017,265 222 km,Diesel,2 400 cm3
Piaggio,Porter NP6,149 641 PLN,Łódź,Łódzkie,2023,1 499 cm3,2023,Benzyna+LPG
Piaggio,Porter NP6,155 367 PLN,Łódź,Łódzkie,2023,1 499 cm3,2023,Benzyna+LPG
Piaggio,Porter NP6,149 641 PLN,Warszawa,Mazowieckie,2023,1 499 cm3,2023,Benzyna+LPG
Mercedes-Benz,Sprinter,206 517 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Mercedes-Benz,Sprinter,229 395 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Mercedes-Benz,Sprinter,242 793 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Fiat,Doblo,108 877 PLN,Warszawa,Mazowieckie,2022,1 km,Diesel,1 598 cm3
Citroën,Jumper,49 950 PLN,Ryczówek,Małopolskie,2015,240 000 km,Diesel,2 200 cm3
Renault,Master L3H2 180KM,163 588 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Renault,Master L3 Kontener 10EP 165KM,199 258 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Renault,Master Pack Clim L3H2 135KM,156 208 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Fiat,Ducato Brygadówka Doka 7-miejsc + Skrzynia,88 500 PLN,Bralin,Wielkopolskie,2019,200 475 km,Diesel,2 300 cm3
Renault,Kangoo Van,101 967 PLN,Poznań,Wielkopolskie,2022,10 km,Diesel,1 461 cm3
LEVC VN5,,232 347 PLN,Poznań,Wielkopolskie,2021,2 900 km,Hybryda,1 477 cm3
Iveco,EUROCARGO,188 067 PLN,Miejsce Piastowe,Podkarpackie,2014,240 000 km,Diesel,6 728 cm3
Mercedes-Benz,Sprinter 311 2.2 cdi chłodnia komorowa Komorowka cold car rama  laweta,16 900 PLN,Kocmyrzów,Małopolskie,2003,173 000 km,Diesel,2 199 cm3
Dacia,Dokker,24 500 PLN,Wągrowiec,Wielkopolskie,Niski przebieg,2014,1 461 cm3,49 000 km
Renault,Master L3H2 135KM,151 288 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Renault,Master L3H2 135KM,160 513 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 299 cm3
Ford,TRANSIT CONNECT,89 175 PLN,Bielsko-Biała,Śląskie,2020,235 000 km,Diesel,1 498 cm3
Peugeot,partner-van,49 900 PLN,Długołęka,Dolnośląskie,2018,160 405 km,Diesel,1 560 cm3
Renault,master,159 777 PLN,Katowice,Śląskie,2021,25 578 km,Diesel,2 299 cm3
Dacia,dokker-van,55 227 PLN,Katowice,Śląskie,2018,123 344 km,Benzyna+LPG,1 598 cm3
Toyota,proace,25 900 PLN,Turek,Wielkopolskie,2019,140 000 km,Diesel,1 999 cm3
Renault,master,178 350 PLN,Katowice,Śląskie,2020,39 796 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter,29 500 PLN,Szamotuły,Wielkopolskie,2004,243 000 km,Diesel,2 200 cm3
Mercedes-Benz,sprinter,7 500 EUR,Glinka,Śląskie,2020,189 000 km,2020,Diesel
Fiat,Ducato,305 000 PLN,Andrychów,Małopolskie,2016,76 000 km,Diesel,2 287 cm3
Opel,VIVARO,23 999 PLN,Jarosław,Podkarpackie,2008,300 000 km,Diesel,1 995 cm3
Renault,Master,12 999 PLN,Bydgoszcz,Kujawsko-pomorskie,Niski przebieg,2006,Diesel,600 km
Fiat,Ducato L3 H2,20 300 PLN,Sieradz,Łódzkie,2006,235 000 km,Diesel,2 287 cm3
Fiat,DUCATO,172 000 PLN,Leżajsk,Podkarpackie,Niski przebieg,2008,2 287 cm3,43 781 km
Mercedes-Benz,VITO 110,24 900 PLN,Warszawa,Mazowieckie,2013,234 721 km,Diesel,2 143 cm3
Mercedes-Benz,"316 2,2 CDI SPRINTER WYSKOKI ŚREDNI",43 900 PLN,Bydgoszcz,Kujawsko-pomorskie,2013,312 300 km,Diesel,2 200 cm3
Renault,Kangoo,26 500 PLN,Wągrowiec,Wielkopolskie,2017,51 800 km,Diesel,1 469 cm3
Renault,MASTER * CHŁODNIA * L3 H2 * NAVI * KAMERA,29 900 PLN,Trzemeszno,Wielkopolskie,2015,190 000 km,Diesel,2 300 cm3
Peugeot,Partner,106 887 PLN,Elbląg,Warmińsko-mazurskie,2023,7 km,Benzyna,1 199 cm3
Volkswagen,Crafter 35,263 835 PLN,Piotrków Trybunalski,Łódzkie,2023,12 km,Diesel,1 968 cm3
Hyundai,H-1 H1 H100 H300,45 500 PLN,Ostrów Wielkopolski,Wielkopolskie,2013,189 697 km,Diesel,2 497 cm3
Volkswagen,transporter,21 900 PLN,Olsztyn,Warmińsko-mazurskie,2007,273 000 km,Diesel,1 896 cm3
Renault,KANGOO*1.5DCI​​*AUTOMAT​*110KM​*R-LINK​*KLIMA​​*TEMPOMAT​​*NAVI​*2,27 900 PLN,Rybnik,Śląskie,2018,163 127 km,Diesel,1 461 cm3
Opel,COMBO VAN,36 898 PLN,Łódź,Łódzkie,2017,165 000 km,Diesel,1 568 cm3
Mercedes-Benz,Sprinter,110 577 PLN,Zakręt,Mazowieckie,2017,220 000 km,Diesel,2 987 cm3
Renault,MASTER PLANDEKA 10 PALET KLIMATYZACJA TEMPOMAT 170KM [ 985546 ],98 277 PLN,Wałbrzych,Dolnośląskie,2018,278 000 km,Diesel,2 300 cm3
Citroën,JUMPER*TEMPOMAT​*KLIMA​*NAVI​*KAMERA​*2,48 900 PLN,Rybnik,Śląskie,2018,166 569 km,Diesel,1 997 cm3
Renault,master,51 900 PLN,Aleksandrów Kujawski,Kujawsko-pomorskie,2017,320 000 km,Diesel,2 300 cm3
Peugeot,Boxer L4H2 Zabudowa Brygadowa 165KM,233 452 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 179 cm3
Peugeot,Boxer L3H2 140KM,164 203 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Opel,Vivaro L2H1 177KM,154 609 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 997 cm3
Opel,Movano L4H3 165KM,170 353 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Peugeot,Boxer L2H2 140KM,147 598 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Opel,Movano L2H2 140KM,146 983 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 179 cm3
Peugeot,Boxer L4H3 Asphalt 2.2 165KM,169 861 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Opel,Movano L4H3 165KM,167 278 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Opel,Movano L3 Skrzynia Otwarta 165KM,179 824 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Opel,Vivaro L2H1 144KM,148 213 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 997 cm3
Renault,Trafic,145 386 PLN,Poznań,Wielkopolskie,2022,10 km,Diesel,1 998 cm3
Iveco,Daily iveco mascott dailly,46 500 PLN,Wieluń,Łódzkie,2002,242 000 km,Diesel,2 800 cm3
Renault,master,72 900 PLN,Aleksandrów Kujawski,Kujawsko-pomorskie,2017,379 000 km,Diesel,2 300 cm3
Iveco,Daily,198 645 PLN,Mysłowice,Śląskie,2023,1 km,Diesel,2 998 cm3
Opel,Vivaro e Furgon 136KM Bateria 75 kWh,194 155 PLN,Mysłowice,Śląskie,2023,1 km,2023,Elektryczny
Ford,Ranger Raptor 292KM,349 996 PLN,Mysłowice,Śląskie,2023,1 km,Benzyna,2 998 cm3
Iveco,Daily,58 000 PLN,Warszawa,Mazowieckie,2009,356 176 km,Diesel,3 000 cm3
Renault,Mascott iveco daily,36 500 PLN,Wieluń,Łódzkie,2001,187 000 km,Diesel,2 800 cm3
Peugeot,Expert Long L2H1 Zabudowa Brygadowa 180KM,190 525 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 997 cm3
Peugeot,Partner Van Long L2H1 130KM,125 458 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 499 cm3
Citroën,e-Berlingo M L1H1 EV 136KM,194 953 PLN,Chorzów,Śląskie,2023,1 km,2023,Elektryczny
Citroën,Jumper L2H2 140KM,146 368 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 179 cm3
Renault,Master,40 590 PLN,Kalisz,Wielkopolskie,2016,558 500 km,Diesel,2 300 cm3
Opel,Vivaro,124 900 PLN,Słupca,Wielkopolskie,2020,26 000 km,Diesel,2 000 cm3
Fiat,Scudo,169 248 PLN,Szczecinek,Zachodniopomorskie,2023,1 km,Diesel,2 000 cm3
Fiat,Doblo L2H1 105KM,107 377 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 598 cm3
Fiat,Doblo L2H1 105KM,107 377 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 598 cm3
Citroën,Jumper L4 Zabudowa Brygadowa + Skrzynia 140KM,169 123 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 179 cm3
Fiat,Doblo L2H1 Base 90KM,95 692 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 598 cm3
Fiat,Ducato L5 Zabudowa Międzynarodowa Tył Spanie 180KM,233 575 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 184 cm3
Fiat,Ducato L4H2 140KM,167 155 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 184 cm3
Fiat,Scudo L2H1 145KM,155 962 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 997 cm3
Fiat,Scudo L2H1 145KM,161 497 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 997 cm3
Iveco,DAILY 35S17,51 990 PLN,Grudziądz,Kujawsko-pomorskie,2016,774 000 km,Diesel,2 998 cm3
Peugeot,"BOXER 2,2 HDI 130 KONNY ŚREDNIAK L2H2 190T/KM PRZEBIEGU WEBASTO GWARANCJA",44 000 PLN,Bralin,Wielkopolskie,2014,190 903 km,Diesel,2 200 cm3
Iveco,Daily brygadówka 7os.,62 900 PLN,Jelonek,Wielkopolskie,2015,248 000 km,Diesel,2 287 cm3
Rapido i66ALDE DISTINCTION,,499 000 PLN,Dzierżoniów,Dolnośląskie,2021,22 000 km,Diesel,2 297 cm3
Opel,Vivaro,28 000 PLN,Konin,Wielkopolskie,2012,375 000 km,Diesel,1 995 cm3
Fiat,Ducato L2H2 140KM,151 780 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 184 cm3
Renault,Trafic 3,42 900 PLN,Biskupiec,Warmińsko-mazurskie,2017,250 000 km,Diesel,1 600 cm3
Toyota,PROACE CITY,94 900 PLN,Mościska,Mazowieckie,2022,39 174 km,Diesel,1 499 cm3
Ford,Transit,77 900 PLN,Poznań,Wielkopolskie,2019,214 184 km,Diesel,1 996 cm3
Peugeot,Boxer,35 900 PLN,Wilkowice,Wielkopolskie,2011,247 573 km,Diesel,2 999 cm3
Renault,Master,215 744 PLN,Nowy Targ,Małopolskie,2023,5 km,Diesel,2 299 cm3
Renault,Master,59 900 PLN,Skaryszew,Mazowieckie,2016,311 247 km,Diesel,2 299 cm3
Volkswagen,Transporter T5,19 990 PLN,Słubice,Lubuskie,2008,291 000 km,2008,Diesel
Ford,Transit Connect,128 965 PLN,Lubin,Dolnośląskie,2023,10 km,Diesel,1 498 cm3
Piaggio,Porter NP6,167 034 PLN,Warszawa,Mazowieckie,2023,1 499 cm3,2023,Benzyna+LPG
Iveco,Daily 35S16,138 990 PLN,Rzeszów,Podkarpackie,2019,131 642 km,Diesel,2 287 cm3
Iveco,Daily*Maxi*Long*Jumbo*Salon PL,69 900 PLN,Trzemeszno,Wielkopolskie,2015,239 000 km,Diesel,2 300 cm3
Fiat,Ducato Furgon L3H2 2.2 140KM od ręki,159 777 PLN,Wrocław,Dolnośląskie,2023,1 km,Diesel,2 200 cm3
Mercedes-Benz,Sprinter 515 CDI Wywrotka,258 177 PLN,Ruda Śląska,Śląskie,2023,1 km,2023,Diesel
Renault,MASTER*L2H2*136KM*TEMPOMAT*KLIMATYZACJA*,74 900 PLN,Rybnik,Śląskie,2019,158 180 km,Diesel,2 299 cm3
Renault,Kangoo VAN,115 743 PLN,Katowice,Śląskie,2022,10 km,Diesel,1 461 cm3
Nissan,NV400,42 900 PLN,Radom,Mazowieckie,2014,245 000 km,Diesel,2 299 cm3
Ford,"Transit *102900zl NETTO* Kontener 8 ePAL 2,0 TdCI/131KM",126 567 PLN,Goślinowo,Wielkopolskie,2019,113 000 km,Diesel,1 995 cm3
Iveco,DAILY 35C16 KONTENER WINDA 8 PALET KLIMATYZACJA TEMPOMAT BLIŹNIACZE KOŁA 160KM [ 611992 ],163 467 PLN,Wałbrzych,Dolnośląskie,2018,85 200 km,Diesel,2 300 cm3
Ford,transit connect,35 547 PLN,Wodzisław,Świętokrzyskie,2014,125 500 km,Benzyna,998 cm3
Iveco,DAILY 35C16 KONTENER WINDA 8 PALET KLIMATYZACJA TEMPOMAT BLIŹNIACZE KOŁA 160KM [ 611992 ],163 467 PLN,Wałbrzych,Dolnośląskie,2018,85 200 km,Diesel,2 300 cm3
Ford,transit connect,35 547 PLN,Wodzisław,Świętokrzyskie,2014,125 500 km,Benzyna,998 cm3
Mercedes-Benz,VITO 116,24 900 PLN,Warszawa,Mazowieckie,2014,445 945 km,Diesel,2 143 cm3
Opel,Corsa E Van,32 900 PLN,Kraków,Małopolskie,2016,133 000 km,Benzyna,1 398 cm3
Mercedes-Benz,Sprinter 312,17 990 PLN,Nowa Dęba,Podkarpackie,2000,76 000 km,Diesel,2 900 cm3
Ford,Transit 280S,16 000 PLN,Bytom,Śląskie,2007,229 000 km,2007,Diesel
Opel,Vivaro,215 999 PLN,Warszawa,Mazowieckie,2022,6 km,2022,Elektryczny
Renault,kangoo,54 899 PLN,Chorzów,Śląskie,2018,118 421 km,Diesel,1 461 cm3
Mercedes-Benz,Sprinter Pocztowy 308 CDI sklep piekarniczy foodtruck,18 700 PLN,Grodzisk Mazowiecki,Mazowieckie,2003,325 000 km,Diesel,2 200 cm3
Renault,Trafic,35 000 PLN,Bralin,Wielkopolskie,2011,224 000 km,2011,Diesel
Fiat,Ducato,59 800 PLN,Wągrowiec,Wielkopolskie,2017,310 241 km,Diesel,2 287 cm3
Iveco,"Daily 72C17 Hi-Matic, Skrzynia 6m, plandeka, firana",115 900 PLN,Suchy Las,Wielkopolskie,2016,352 442 km,Diesel,2 998 cm3
Volkswagen,Crafter Kontener Izoterma 4.2m 2.0TDI 177KM Full LED  SALON PL,96 700 PLN,Kielce,Świętokrzyskie,2017,193 926 km,Diesel,2 000 cm3
Renault,Master,62 500 PLN,Orzesze,Śląskie,2016,157 200 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter 315 CDI Brygadowy,270 477 PLN,Poznań,Wielkopolskie,2023,2 km,Diesel,1 950 cm3
Ford,Transit L4H3 130KM,199 873 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 996 cm3
Ford,Transit L2H2 105KM,174 904 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 996 cm3
MAN,TGE 2.0 TDI 140KM MAXI,85 900 PLN,Konstancin-Jeziorna,Mazowieckie,2017,141 000 km,Diesel,2 000 cm3
Hymer-Eriba,ML-T 580 419 CDI,699 000 PLN,Sady,Wielkopolskie,2022,1 km,Diesel,1 995 cm3
Ford,Transit L3 Kontener 130KM,190 648 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 996 cm3
Renault,"MASTER 165KM MAXI SKRZYNIOWY dł.4,95m SALON  PL!",112 800 PLN,Daleszyce,Świętokrzyskie,2020,158 000 km,Diesel,2 300 cm3
Iveco,Daily 35c12,51 660 PLN,Limanowa,Małopolskie,2013,203 284 km,2013,Diesel
Mercedes-Benz,Sprinter,72 508 PLN,Nysa,Opolskie,2007,267 700 km,Diesel,2 148 cm3
Volkswagen,Crafter,69 900 PLN,Wilkowice,Wielkopolskie,2016,184 145 km,Diesel,1 968 cm3
Ford,Transit Custom L2H1 130KM,181 423 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 996 cm3
Ford,Ranger Raptor 4x4 A10 288KM,356 698 PLN,Chorzów,Śląskie,2022,1 km,Benzyna,2 999 cm3
Ford,Transit Custom 300 L2H1 Limited A6 170KM,197 290 PLN,Chorzów,Śląskie,2023,1 km,Diesel,1 996 cm3
Ford,Transit Custom L2H1 DCiV 130KM,189 049 PLN,Chorzów,Śląskie,2022,1 km,Diesel,1 996 cm3
Fiat,Ducato,19 900 PLN,Elbląg,Warmińsko-mazurskie,2006,191 000 km,2006,Diesel
Renault,MASTER,85 000 PLN,Kłodzko,Dolnośląskie,2022,46 700 km,Diesel,2 299 cm3
Burstner Lyseo M Harmony Line IT 690,,540 000 PLN,Sady,Wielkopolskie,2023,1 km,Diesel,1 950 cm3
Mercedes-Benz,Sprinter 316 CDI *MAXI* L4H2,172 077 PLN,Jarocin,Wielkopolskie,2020,169 000 km,Diesel,2 200 cm3
Ford,FORD TRANSIT SKRZYNIA DOKA 7 MIEJSC NAWIGACJA 130KM,92 127 PLN,Wałbrzych,Dolnośląskie,2017,213 000 km,Diesel,2 000 cm3
Opel,Movano,159 777 PLN,Rybnik,Śląskie,2022,6 km,Diesel,2 179 cm3
Ford,Transit,24 900 PLN,Konin,Wielkopolskie,2008,201 000 km,Diesel,2 402 cm3
