Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Triumph,Trident,23 000 PLN,Elbląg,Warmińsko-mazurskie,1974,11 800 km,Benzyna,750 cm3
Suzuki,VL 1500 Intruder LC - Boulevard C90,45 500 PLN,Jarosław,Podkarpackie,Niski przebieg,2009,1 462 cm3,55 500 km
Motocykl,,6 099 PLN,Ząbkowice Śląskie,Dolnośląskie,2023,1 km,Benzyna,150 cm3
Honda,CRF,75 000 PLN,Ełk,Warmińsko-mazurskie,2021,13 500 km,Benzyna,1 100 cm3
Polaris,RZR,149 999 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,925 cm3
Ducati,Monster,24 900 PLN,Grójec,Mazowieckie,2013,6 900 km,Benzyna,803 cm3
Piaggio,Beverly,5 600 PLN,Widacz,Podkarpackie,Niski przebieg,2005,200 cm3,33 000 km
Honda,Varadero,20 000 PLN,Gorzów Wielkopolski,Lubuskie,Niski przebieg,2007,1 000 cm3,79 400 km
Honda,CBR,21 500 PLN,Lidzbark,Warmińsko-mazurskie,Niski przebieg,2001,Benzyna,63 600 km
Yamaha,Super Tenere,37 800 PLN,Ścinawa,Dolnośląskie,2014,85 000 km,Benzyna,1 199 cm3
Honda,CRF,58 000 PLN,Tuchów,Małopolskie,2019,14 510 km,Benzyna,998 cm3
Husqvarna,FC,20 500 PLN,Wągrowiec,Wielkopolskie,2019,89 km,Benzyna,250 cm3
Kawasaki,Ninja,77 300 PLN,Łódź,Łódzkie,2022,1 km,Benzyna,1 043 cm3
Kawasaki,Z,43 400 PLN,Łódź,Łódzkie,2022,1 km,Benzyna,650 cm3
Kawasaki,Versys 650,46 300 PLN,Łódź,Łódzkie,2022,1 km,Benzyna,650 cm3
Kawasaki,Ninja,35 100 PLN,Łódź,Łódzkie,2022,1 km,Benzyna,399 cm3
Benelli,IMPERIALE 400,18 990 PLN,Łódź,Łódzkie,2022,1 km,Benzyna,400 cm3
Zero S,,63 500 PLN,Łódź,Łódzkie,2022,500 km,2022,Elektryczny
Benelli,Leoncino Trail,34 990 PLN,Łódź,Łódzkie,2022,1 km,Benzyna,754 cm3
BMW,R,114 590 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,XR,89 900 PLN,Poznań,Wielkopolskie,2020,12 622 km,Benzyna,999 cm3
Yamaha,Tricity,43 900 PLN,Słupno,Mazowieckie,2023,1 km,Benzyna,300 cm3
Yamaha,YZ,43 000 PLN,Słupno,Mazowieckie,2022,1 km,Benzyna,250 cm3
SYM,GTS,5 900 PLN,Pleszew,Wielkopolskie,2012,46 500 km,Benzyna,125 cm3
Honda,VTX,29 500 PLN,Słupno,Mazowieckie,Niski przebieg,2007,1 300 cm3,95 000 km
CF Moto,C-Force,49 198 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,850 cm3
Polaris,Sportsman,55 999 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,567 cm3
Polaris,Sportsman,49 999 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,567 cm3
CF Moto,C-Force,41 899 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,580 cm3
CF Moto,C-Force,60 500 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,1 000 cm3
CF Moto,C-Force,41 899 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,580 cm3
CF Moto,,33 699 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,2022,Benzyna
CF Moto,C-Force,34 998 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,580 cm3
CF Moto,,38 998 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,2022,Benzyna
Polaris,Sportsman,93 999 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,1 000 cm3
CF Moto,,30 499 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,500 cm3
CF Moto,,79 999 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,Benzyna,1 000 cm3
CF Moto,,59 999 PLN,Olsztyn,Warmińsko-mazurskie,2022,1 km,2022,Benzyna
Junak,RAW 50,7 799 PLN,Błaszki,Łódzkie,2021,1 km,Benzyna,50 cm3
Polaris,Ranger,79 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,567 cm3
Kawasaki,Z,28 888 PLN,Zielona Góra,Lubuskie,2022,10 km,Benzyna,399 cm3
Kawasaki,Ninja,76 200 PLN,Zielona Góra,Lubuskie,2022,1 km,Benzyna,1 043 cm3
Yamaha,V-MAX,27 900 PLN,Mizerów,Śląskie,1997,23 000 km,Benzyna,1 200 cm3
Benelli,Leoncino Trail,28 990 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,500 cm3
Kawasaki,Z,32 900 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,399 cm3
Kawasaki,Z,31 900 PLN,Zielona Góra,Lubuskie,2022,1 km,Benzyna,399 cm3
BMW,GS,25 999 PLN,Rzeszów,Podkarpackie,2008,51 000 km,Benzyna,800 cm3
Honda,VFR,47 999 PLN,Rzeszów,Podkarpackie,2016,41 000 km,Benzyna,1 200 cm3
Kymco,MXU,19 500 PLN,Łapy,Podlaskie,2009,20 378 km,Benzyna,499 cm3
Honda,VT,38 200 PLN,Konstancin-Jeziorna,Mazowieckie,Niski przebieg,2015,1 294 cm3,41 540 km
Suzuki,Marauder,7 000 PLN,Kołobrzeg,Zachodniopomorskie,1998,17 000 km,Benzyna,125 cm3
VOGE 300GY RALLY,,21 890 PLN,Lubartów,Lubelskie,2023,1 km,Benzyna,300 cm3
Bashan,,5 499 PLN,Ząbkowice Śląskie,Dolnośląskie,2023,1 km,2023,Elektryczny
Yamaha,XJ,5 900 PLN,Sarnów,Śląskie,2000,64 000 km,Benzyna,600 cm3
Kymco,People,6 500 PLN,Kraków,Małopolskie,Niski przebieg,2015,125 cm3,10 800 km
Kymco,Downtown,12 999 PLN,Częstochowa,Śląskie,2015,41 000 km,Benzyna,350 cm3
BMW,K,75 000 PLN,Sulejówek,Mazowieckie,Niski przebieg,2015,1 600 cm3,23 537 km
Honda,CB,21 900 PLN,Częstochowa,Śląskie,2020,20 200 km,Benzyna,500 cm3
SYM,,6 800 PLN,Bielsko-Biała,Śląskie,1997,6 300 km,Benzyna,125 cm3
Yamaha,X-max,15 300 PLN,Mizerów,Śląskie,2013,41 000 km,Benzyna,400 cm3
Yamaha,Drag Star,15 999 PLN,Częstochowa,Śląskie,1998,31 500 km,Benzyna,650 cm3
BMW,,37 380 PLN,Bielsko-Biała,Śląskie,2022,1 km,Benzyna,350 cm3
BMW,R,32 000 PLN,Poznań,Wielkopolskie,Niski przebieg,2013,1 170 cm3,55 780 km
Yamaha,TDM,8 400 PLN,Zawadzkie,Opolskie,1996,64 000 km,Benzyna,850 cm3
Derbi Boulevard,,4 190 PLN,Tarnów,Małopolskie,2009,9 900 km,Benzyna,50 cm3
SYM,Fiddle,4 190 PLN,Tarnów,Małopolskie,2016,7 000 km,Benzyna,50 cm3
Suzuki,Bandit,8 690 PLN,Tarnów,Małopolskie,2003,33 000 km,Benzyna,600 cm3
Junak,SR,18 900 PLN,Lubartów,Lubelskie,2022,705 km,Benzyna,401 cm3
Honda,CBR,10 500 PLN,Otwock,Mazowieckie,2002,22 000 km,Benzyna,599 cm3
WSK M06,,9 300 PLN,Chełm,Lubelskie,1985,44 398 km,1985,Benzyna
Kawasaki,KX,36 500 PLN,Mińsk Mazowiecki,Mazowieckie,2021,1 km,Benzyna,249 cm3
Can-Am,Ryker,69 900 PLN,Lublin,Lubelskie,2022,3 500 km,Benzyna,900 cm3
Rieju MRT Pro,,10 990 PLN,Żyrardów,Mazowieckie,2014,26 000 km,Benzyna,125 cm3
Kawasaki,ZX,29 999 PLN,Warszawa,Mazowieckie,Niski przebieg,2000,1 200 cm3,12 100 km
Suzuki,GSX-R,27 999 PLN,Warszawa,Mazowieckie,2004,14 000 km,Benzyna,998 cm3
BMW,GS,106 800 PLN,Warszawa,Mazowieckie,2022,2 km,Benzyna,1 250 cm3
Yamaha,X-max,14 999 PLN,Rzeszów,Podkarpackie,2013,33 000 km,Benzyna,400 cm3
Honda,CBR,28 000 PLN,Warszawa,Mazowieckie,2000,9 200 km,Benzyna,1 100 cm3
Arctic Cat 650,,26 200 PLN,Garwolin,Mazowieckie,2010,3 655 km,Benzyna,650 cm3
Kawasaki,Vulcan,21 000 PLN,Zawonia,Dolnośląskie,Niski przebieg,2003,1 600 cm3,55 500 km
RM 800 Duo,,41 800 PLN,Łuków,Lubelskie,2021,850 km,Benzyna,800 cm3
Harley-Davidson,Sportster,119 900 PLN,Gdańsk,Pomorskie,2022,1 252 cm3,2022,Benzyna
BMW,GS,22 900 PLN,Kraków,Małopolskie,2002,125 000 km,Benzyna,1 150 cm3
Yamaha,FZ,11 900 PLN,Żurawniki,Świętokrzyskie,2005,45 000 km,2005,Benzyna
Husqvarna,SM,19 900 PLN,Mizerów,Śląskie,2011,5 000 km,Benzyna,500 cm3
Honda,Deauville,13 000 PLN,Tarnobrzeg,Podkarpackie,Niski przebieg,2005,643 cm3,36 771 km
Honda,VFR,15 800 PLN,Warszawa,Mazowieckie,2004,40 000 km,Benzyna,800 cm3
Suzuki,GSX,13 700 PLN,Świnoujście,Zachodniopomorskie,2019,9 700 km,Benzyna,125 cm3
Harley-Davidson,FLHTCU Ultra,27 900 PLN,Miedziana Góra,Świętokrzyskie,2002,136 000 km,Benzyna,1 500 cm3
Yamaha,Beluga,1 500 PLN,Śrem,Wielkopolskie,1990,452 614 km,1990,Benzyna
Yamaha,YZF,13 900 PLN,Białobrzegi,Mazowieckie,Niski przebieg,2014,125 cm3,26 000 km
Kawasaki,EN,13 200 PLN,Grudziądz,Kujawsko-pomorskie,2000,32 000 km,Benzyna,499 cm3
Ducati,Monster,16 900 PLN,Gostyń,Śląskie,2005,32 000 km,Benzyna,803 cm3
Honda,VFR,25 500 PLN,Gostyń,Śląskie,2012,54 000 km,Benzyna,800 cm3
Yamaha,FZS,6 800 PLN,Brzesko,Małopolskie,Niski przebieg,2001,600 cm3,41 000 km
Barton,E-Max One,3 600 PLN,Strzeżenice,Zachodniopomorskie,2020,2 000 km,Elektryczny,50 cm3
Honda,CBF,8 500 PLN,Brodnica,Kujawsko-pomorskie,2009,1 km,Benzyna,998 cm3
Can-Am,Spyder,39 900 PLN,Wola Zarczycka,Podkarpackie,2008,11 600 km,Benzyna,998 cm3
BMW,G,25 999 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,313 cm3
Honda,Shadow,13 900 PLN,Starogard Gdański,Pomorskie,1988,31 057 km,Benzyna,750 cm3
Honda,NC,19 500 PLN,Kraków,Małopolskie,Niski przebieg,2014,745 cm3,29 173 km
Honda,CBR,12 900 PLN,Starogard Gdański,Pomorskie,2000,18 752 km,Benzyna,600 cm3
BMW,K,13 900 PLN,Miedziana Góra,Świętokrzyskie,2006,77 000 km,Benzyna,1 157 cm3
CF Moto,,27 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,400 cm3
BSA,,27 500 PLN,Wrocław,Dolnośląskie,1962,42 000 km,Benzyna,497 cm3
Aprilia,Caponord,15 200 PLN,Świebodzice,Dolnośląskie,2001,90 830 km,Benzyna,998 cm3
Honda,NC,33 000 PLN,Gdynia,Pomorskie,2020,26 000 km,2020,Benzyna
Harley-Davidson,Softail Springer Classic,56 700 PLN,Tarnów,Małopolskie,2003,15 200 km,Benzyna,1 450 cm3
Harley-Davidson,Softail Fat Boy,85 900 PLN,Warszawa,Mazowieckie,2018,3 590 km,Benzyna,1 868 cm3
BMW,GS,39 900 PLN,Kraśnik,Lubelskie,2013,92 000 km,Benzyna,1 170 cm3
Suzuki,Marauder,14 900 PLN,Reda,Pomorskie,Niski przebieg,2000,805 cm3,21 405 km
Yamaha,XTX,12 500 PLN,Biała Podlaska,Lubelskie,Niski przebieg,2004,660 cm3,33 850 km
Honda,Shadow,22 000 PLN,Siedliska,Mazowieckie,2005,19 100 km,Benzyna,750 cm3
BMW,R,70 000 PLN,Szczecin,Zachodniopomorskie,Niski przebieg,2003,1 170 cm3,30 647 km
BMW,K,15 900 PLN,Ostrów Wielkopolski,Wielkopolskie,Niski przebieg,2006,1 200 cm3,16 883 km
Suzuki,GSR,13 400 PLN,Mizerów,Śląskie,2006,49 000 km,Benzyna,600 cm3
Yamaha,YFM,17 900 PLN,Kłodzko,Dolnośląskie,2022,90 cm3,2022,Benzyna
Kawasaki,ER,10 900 PLN,Mizerów,Śląskie,2006,33 000 km,Benzyna,650 cm3
Yamaha,YZF,28 900 PLN,Mizerów,Śląskie,2021,300 km,Benzyna,450 cm3
Moto Guzzi V7,,22 900 PLN,Mizerów,Śląskie,2008,63 000 km,Benzyna,750 cm3
Moto Guzzi V7,,25 800 PLN,Mizerów,Śląskie,2011,13 000 km,Benzyna,750 cm3
Kawasaki,ZRX,25 900 PLN,Mizerów,Śląskie,2005,55 000 km,Benzyna,1 200 cm3
Aprilia,Pegaso,7 900 PLN,Mizerów,Śląskie,1998,61 000 km,Benzyna,650 cm3
Kawasaki,GTR,25 800 PLN,Mizerów,Śląskie,2008,115 000 km,Benzyna,1 400 cm3
BMW,RT,25 900 PLN,Mizerów,Śląskie,2005,87 000 km,Benzyna,1 200 cm3
Yamaha,FZ,13 200 PLN,Mizerów,Śląskie,2004,46 000 km,Benzyna,600 cm3
Piaggio,X9,4 600 PLN,Mizerów,Śląskie,2001,48 000 km,Benzyna,250 cm3
Kymco,Xciting,8 200 PLN,Mizerów,Śląskie,2009,30 000 km,Benzyna,300 cm3
Bili Coco G5,,10 500 PLN,Rybnik,Śląskie,2022,56 km,2022,Elektryczny
Triumph,Street Triple,14 200 PLN,Poznań,Wielkopolskie,Niski przebieg,2008,Benzyna,48 000 km
Niu MQI,,5 900 PLN,Kraków,Małopolskie,2020,10 000 km,2020,Elektryczny
Honda,VTX,23 000 PLN,Nowiny,Świętokrzyskie,Niski przebieg,2004,1 312 cm3,50 476 km
Honda,GL,35 000 PLN,Nowiny,Świętokrzyskie,Niski przebieg,2001,1 835 cm3,84 019 km
Suzuki,DL,44 280 PLN,Łódź,Łódzkie,Niski przebieg,2015,1 037 cm3,14 300 km
Suzuki,Boulevard,20 300 PLN,Sierakowice,Pomorskie,Niski przebieg,2009,805 cm3,54 200 km
Piaggio,Liberty,9 800 PLN,Oborniki,Wielkopolskie,2020,2 950 km,Benzyna,124 cm3
KTM,Duke,19 700 PLN,Warszawa,Mazowieckie,2019,1 100 km,2019,Benzyna
Honda,Varadero,11 900 PLN,Czyżew,Podlaskie,2004,28 000 km,Benzyna,125 cm3
Honda,CA,8 500 PLN,Czyżew,Podlaskie,1997,27 000 km,Benzyna,125 cm3
Yamaha,WR,11 900 PLN,Czyżew,Podlaskie,2010,27 000 km,Benzyna,125 cm3
Yamaha,YBR,7 900 PLN,Czyżew,Podlaskie,2012,15 000 km,Benzyna,125 cm3
Yamaha,TZR,3 500 PLN,Szczecinek,Zachodniopomorskie,1999,17 000 km,Benzyna,50 cm3
Honda,CBR,13 800 PLN,Czyżew,Podlaskie,2001,50 000 km,Benzyna,600 cm3
Honda,Varadero,16 900 PLN,Czyżew,Podlaskie,2010,24 000 km,Benzyna,125 cm3
Honda,Varadero,13 400 PLN,Czyżew,Podlaskie,2005,23 000 km,Benzyna,125 cm3
Yamaha,FZ,22 700 PLN,Czyżew,Podlaskie,2011,45 000 km,Benzyna,800 cm3
Yamaha,YZF,18 900 PLN,Czyżew,Podlaskie,2022,1 400 km,Benzyna,125 cm3
Daelim VL,,8 199 PLN,Warszawa,Mazowieckie,Niski przebieg,2016,124 cm3,12 525 km
Keeway,,6 800 PLN,Uhowo,Podlaskie,2018,1 500 km,Benzyna,125 cm3
Triumph,Speed Triple,51 500 PLN,Słupsk,Pomorskie,2019,5 000 km,Benzyna,1 050 cm3
Yamaha,Virago,10 500 PLN,Chęciny,Świętokrzyskie,Niski przebieg,2002,125 cm3,38 000 km
Kawasaki,GTR,54 900 PLN,Grudziądz,Kujawsko-pomorskie,2019,25 909 km,Benzyna,1 400 cm3
TGB Blade,,64 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,997 cm3
Suzuki,GSX-R,15 600 PLN,Żyrów,Mazowieckie,2003,59 453 km,2003,Benzyna
Honda,CB,11 500 PLN,Łódź,Łódzkie,1999,54 500 km,Benzyna,747 cm3
Honda,Shadow,12 200 PLN,Żyrów,Mazowieckie,1999,31 950 km,1999,Benzyna
BMW,LT,22 500 PLN,Żary,Lubuskie,2004,82 400 km,Benzyna,1 200 cm3
Rieju MRT Pro SM,,18 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,49 cm3
Aprilia,SR,4 200 PLN,Marki,Mazowieckie,2010,20 000 km,2010,Benzyna
Triumph,Bonneville,33 000 PLN,Powidz,Wielkopolskie,2017,14 470 km,Benzyna,900 cm3
Yamaha,MT,29 500 PLN,Kalisz,Wielkopolskie,Niski przebieg,2008,1 670 cm3,48 300 km
Suzuki,Boulevard,26 000 PLN,Żary,Lubuskie,2007,34 067 km,Benzyna,1 462 cm3
Suzuki,VZ,31 000 PLN,Kruszwica,Kujawsko-pomorskie,Niski przebieg,2010,1 500 cm3,36 000 km
Suzuki,GSX-R,19 999 PLN,Zalasowa,Małopolskie,2007,38 000 km,Benzyna,750 cm3
Harley-Davidson,Softail V-Rod,56 000 PLN,Zawiercie,Śląskie,2009,11 000 km,Benzyna,1 250 cm3
Harley-Davidson,Touring Street Glide,53 000 PLN,Zawiercie,Śląskie,2013,18 600 km,Benzyna,1 700 cm3
Harley-Davidson,Touring Road King,69 000 PLN,Zawiercie,Śląskie,2003,11 300 km,Benzyna,1 450 cm3
Harley-Davidson,Touring Electra Glide,55 000 PLN,Zawiercie,Śląskie,2011,29 000 km,Benzyna,1 600 cm3
Harley-Davidson,Softail V-Rod,39 999 PLN,Zawiercie,Śląskie,2006,25 000 km,Benzyna,1 250 cm3
Kawasaki,ER,18 299 PLN,Warszawa,Mazowieckie,2014,28 598 km,Benzyna,649 cm3
KTM,Duke,14 999 PLN,Zalasowa,Małopolskie,2018,19 800 km,Benzyna,125 cm3
Harley-Davidson,Touring Electra Glide,57 000 PLN,Zawiercie,Śląskie,2011,24 000 km,Benzyna,1 600 cm3
Harley-Davidson,Touring Road King,37 500 PLN,Zawiercie,Śląskie,2004,38 000 km,Benzyna,1 450 cm3
Kawasaki,ZZR,29 500 PLN,Piotrków Trybunalski,Łódzkie,Niski przebieg,2011,1 400 cm3,27 800 km
Honda,VFR,38 700 PLN,Świdnica,Dolnośląskie,Niski przebieg,2016,800 cm3,7 100 km
Yamaha,XVS,19 500 PLN,Grabówki,Małopolskie,2007,24 000 km,Benzyna,1 100 cm3
Kawasaki,Versys 650,46 300 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,649 cm3
Kawasaki,Z,68 300 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,948 cm3
Suzuki,Bandit,13 999 PLN,Zalasowa,Małopolskie,2008,57 700 km,Benzyna,1 250 cm3
Ducati,Scrambler,37 999 PLN,Zalasowa,Małopolskie,2021,2 000 km,Benzyna,803 cm3
Kawasaki,Vulcan,43 500 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,649 cm3
Yamaha,TDM,7 999 PLN,Zalasowa,Małopolskie,1998,25 500 km,Benzyna,850 cm3
Kawasaki,Z,59 700 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,948 cm3
Kawasaki,Ninja,77 300 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,1 043 cm3
Honda,Varadero,16 900 PLN,Zalasowa,Małopolskie,2005,59 600 km,Benzyna,1 000 cm3
Honda,Transalp,16 300 PLN,Zalasowa,Małopolskie,2009,39 700 km,Benzyna,700 cm3
Kawasaki,Z,41 800 PLN,Tarnobrzeg,Podkarpackie,2022,1 km,Benzyna,649 cm3
Kawasaki,Ninja,77 300 PLN,Tarnobrzeg,Podkarpackie,2023,1 km,Benzyna,1 043 cm3
Yamaha,MT,16 999 PLN,Zalasowa,Małopolskie,2020,19 000 km,Benzyna,125 cm3
Zipp Quantum,,5 700 PLN,Łęczyca,Łódzkie,2019,1 520 km,Benzyna,49 cm3
Yamaha,MT,16 900 PLN,Tarnowskie Góry,Śląskie,2016,32 000 km,Benzyna,125 cm3
Harley-Davidson,V-Rod Night Rod,71 200 PLN,Tarnów,Małopolskie,2013,2 600 km,Benzyna,1 250 cm3
Peugeot,Tweet,6 790 PLN,Jarocin,Wielkopolskie,2019,16 800 km,Benzyna,125 cm3
Kawasaki,ZRX,17 900 PLN,Lublin,Lubelskie,Niski przebieg,2001,1 200 cm3,22 000 km
Honda,NSS,12 800 PLN,Sulejówek,Mazowieckie,2016,37 247 km,Benzyna,125 cm3
Harley-Davidson,Softail Springer Classic,47 500 PLN,Łódź,Łódzkie,1989,35 700 km,Benzyna,1 340 cm3
Gilera,,8 000 PLN,Bydgoszcz,Kujawsko-pomorskie,Niski przebieg,2008,244 cm3,5 750 km
Ducati,Streetfighter V4,106 900 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,1 103 cm3
Yamaha,Midnight Star,29 500 PLN,Puszczykowo,Wielkopolskie,2012,20 000 km,Benzyna,1 300 cm3
Honda,Shadow,21 500 PLN,Zamość,Lubelskie,2002,13 600 km,Benzyna,1 099 cm3
Triumph,Speed Triple,29 500 PLN,Ostrów Wielkopolski,Wielkopolskie,2021,13 430 km,Benzyna,1 200 cm3
Honda,Valkyrie,36 000 PLN,Rywałd,Pomorskie,1999,44 222 km,Benzyna,1 500 cm3
Yamaha,FZS,6 499 PLN,Jarocin,Wielkopolskie,Niski przebieg,2001,600 cm3,62 900 km
Harley-Davidson,Touring Road King,35 000 PLN,Orle,Pomorskie,2003,25 000 km,Benzyna,1 450 cm3
Yamaha,V Star,23 500 PLN,Tuczno,Zachodniopomorskie,2006,28 000 km,Benzyna,1 100 cm3
Honda,Shadow,24 000 PLN,Dąbrowa Górnicza,Śląskie,2007,16 000 km,Benzyna,125 cm3
Honda,Shadow,14 900 PLN,Dąbrowa Górnicza,Śląskie,2000,24 000 km,Benzyna,125 cm3
Honda,Shadow,20 800 PLN,Dąbrowa Górnicza,Śląskie,2005,9 000 km,Benzyna,125 cm3
Yamaha,Drag Star,17 500 PLN,Dąbrowa Górnicza,Śląskie,2000,14 000 km,Benzyna,125 cm3
BMW,,20 000 PLN,Warszawa,Mazowieckie,2021,1 600 km,Benzyna,1 092 cm3
Honda,NC,14 500 PLN,Kalisz,Wielkopolskie,2017,40 000 km,Benzyna,750 cm3
Ducati,Streetfighter V2,84 900 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,955 cm3
Suzuki,GSX,21 500 PLN,Kalisz,Wielkopolskie,2020,20 000 km,Benzyna,750 cm3
Harley-Davidson,Dyna Low Rider,41 000 PLN,Katowice,Śląskie,2013,44 000 km,Benzyna,1 554 cm3
Honda,PC,8 500 PLN,Ostrów Mazowiecka,Mazowieckie,1994,46 937 km,Benzyna,800 cm3
Honda,GL,45 000 PLN,Ostrowiec Świętokrzyski,Świętokrzyskie,2005,169 000 km,Benzyna,1 832 cm3
Harley-Davidson,Softail Street Bob,68 999 PLN,Susiec,Lubelskie,2022,1 100 km,2022,Benzyna
Husqvarna,TE,25 999 PLN,Lublin,Lubelskie,2018,3 821 km,Benzyna,250 cm3
BMW,R,47 000 PLN,Mikołów,Śląskie,2018,21 460 km,Benzyna,1 200 cm3
Kawasaki,Brute Force,11 999 PLN,Krynica-Zdrój,Małopolskie,2010,4 578 km,Benzyna,360 cm3
Bili Bike Extreme,,29 480 PLN,Olkusz,Małopolskie,2022,2 500 km,2022,Elektryczny
Honda,Rincon,26 700 PLN,Meszki,Mazowieckie,2006,3 700 km,Benzyna,680 cm3
Yamaha,Tracer,20 900 PLN,Kraków,Małopolskie,2020,10 000 km,Benzyna,689 cm3
Suzuki,SV,7 000 PLN,Warszawa,Wielkopolskie,1998,30 000 km,Benzyna,650 cm3
Honda,GL,45 800 PLN,Kolbuszowa,Podkarpackie,Niski przebieg,2005,1 832 cm3,31 845 km
Ducati,Multistrada,85 900 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,937 cm3
Benelli,BN 125,9 999 PLN,Warszawa,Mazowieckie,2021,1 358 km,Benzyna,125 cm3
Honda,VFR,16 000 PLN,Tczew,Pomorskie,2007,36 400 km,Benzyna,782 cm3
Yamaha,Drag Star,15 500 PLN,Konarzew,Wielkopolskie,2004,15 920 km,Benzyna,125 cm3
Harley-Davidson,,45 000 PLN,Dukla,Podkarpackie,1986,34 000 km,1986,Benzyna
Honda,VT,17 990 PLN,Sarbinowo,Wielkopolskie,2004,33 000 km,Benzyna,750 cm3
Suzuki,Intruder,65 000 PLN,Jędrzychowice,Dolnośląskie,2019,16 500 km,Benzyna,1 800 cm3
Honda,Deauville,7 500 PLN,Dzierżoniów,Dolnośląskie,Niski przebieg,2003,650 cm3,30 000 km
Rieju MRX,,5 650 PLN,Iwonicz,Podkarpackie,2006,123 456 km,Benzyna,49 cm3
Yamaha,MT,25 999 PLN,Radom,Mazowieckie,2020,18 000 km,Benzyna,689 cm3
Suzuki,Bandit,4 600 PLN,Kraków,Małopolskie,1997,57 000 km,Benzyna,600 cm3
Honda,CB,36 400 PLN,Wrocław,Dolnośląskie,2023,1 km,Benzyna,750 cm3
BMW,R,13 900 PLN,Radom,Mazowieckie,Niski przebieg,2000,1 130 cm3,147 757 km
Harley-Davidson,Touring Electra Glide,53 000 PLN,Uniegoszcz,Dolnośląskie,2012,33 796 km,Benzyna,1 700 cm3
Junak,ADV,8 990 PLN,Grodzisk Mazowiecki,Mazowieckie,2023,1 km,Benzyna,49 cm3
Honda,Shadow,23 900 PLN,Cekcyn,Kujawsko-pomorskie,Niski przebieg,2001,Benzyna,9 858 km
Bashan,,14 499 PLN,Ząbkowice Śląskie,Dolnośląskie,2021,1 km,Benzyna,250 cm3
Kawasaki,ZXR,40 000 PLN,Sieradz,Łódzkie,2016,20 381 km,Benzyna,636 cm3
Honda,PCX,13 999 PLN,Radom,Mazowieckie,2021,5 000 km,Benzyna,125 cm3
Yamaha,YZF,14 999 PLN,Radom,Mazowieckie,2015,24 000 km,Benzyna,125 cm3
Harley-Davidson,Touring Electra Glide,34 900 PLN,Warszawa,Mazowieckie,2007,32 400 km,Benzyna,1 584 cm3
Aprilia,SR,8 900 PLN,Kąśna Dolna,Małopolskie,Niski przebieg,2012,278 cm3,20 600 km
Harley-Davidson,Softail Heritage Classic,44 900 PLN,Warszawa,Mazowieckie,2014,2 755 km,Benzyna,1 690 cm3
BMW,LT,28 300 PLN,Cmolas,Podkarpackie,Niski przebieg,2008,1 200 cm3,45 600 km
Kawasaki,Z 900,48 500 PLN,Warszawa,Mazowieckie,2022,3 212 km,Benzyna,948 cm3
Harley-Davidson,Softail Springer Classic,65 900 PLN,Warszawa,Mazowieckie,2005,23 672 km,Benzyna,1 450 cm3
Junak,SC,18 590 PLN,Grodzisk Mazowiecki,Mazowieckie,2022,1 km,Benzyna,300 cm3
Inny,ASIX,5 399 PLN,Łagiewniki,Dolnośląskie,2023,1 km,Benzyna,125 cm3
Ducati,Multistrada,81 900 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,937 cm3
CF Moto,C-Force,44 990 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,580 cm3
CF Moto,,36 499 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,500 cm3
